player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,goals_per90_calc,assists_per90_calc,shots_per90_calc,shots_on_target_per90_calc,interceptions_per90_calc,tackles_won_per90_calc,fouls_per90_calc,crosses_per90_calc,goal_contribution_per90,primary_position,player_cluster
César Montes,Mexico,Mexico,DF,29,1997,Loko Moscow,4,4,314.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.29,0.29,0.0,0.0,79.0,69.8,79.0,2,0,0.0,0,2.25,8.0,2.0,6.0,1.72,1.06,0.0,4.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28662420382165604,0.28662420382165604,0.5732484076433121,0.28662420382165604,1.1464968152866242,0.5732484076433121,0.0,DF,2
Edson Álvarez,Mexico,Mexico,"MF,DF",28,1997,West Ham,4,2,240.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.75,0.0,0.0,0.0,60.0,53.3,90.0,2,2,30.0,1,2.25,5.0,1.0,4.0,1.5,0.21,0.0,5.0,2.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,1.125,2.25,1.875,0.375,0.0,DF,0
Erik Lira,Mexico,Mexico,MF,26,2000,Cruz Azul,4,4,345.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,76.7,86.0,3,0,0.0,1,2.25,7.0,3.0,4.0,1.04,-1.53,0.0,3.0,4.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.5217391304347826,0.782608695652174,0.782608695652174,0.5217391304347826,0.2608695652173913,MF,2
Gilberto Mora,Mexico,Mexico,MF,17,2008,Tijuana,4,3,213.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.11,0.0,0.0,0.0,53.0,47.3,63.0,0,1,25.0,1,2.25,6.0,3.0,3.0,1.27,-0.25,0.0,3.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.112676056338028,0.0,0.8450704225352113,0.8450704225352113,1.267605633802817,1.6901408450704225,0.0,MF,2
Israel Reyes,Mexico,Mexico,DF,26,2000,América,4,2,202.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.89,0.0,0.0,0.0,51.0,44.9,90.0,2,2,11.0,1,3.0,5.0,0.0,5.0,2.23,1.5,0.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8910891089108911,0.0,1.3366336633663365,0.44554455445544555,0.44554455445544555,0.8910891089108911,0.0,DF,2
Jesús Gallardo,Mexico,Mexico,DF,31,1994,Toluca,5,4,373.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.97,0.0,0.0,0.0,75.0,82.9,90.0,4,1,13.0,0,2.4,8.0,3.0,5.0,1.21,-1.13,0.0,7.0,3.0,0.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9651474530831099,0.0,1.6890080428954422,0.24128686327077747,1.6890080428954422,3.8605898123324396,0.0,DF,2
Johan Vásquez,Mexico,Mexico,DF,27,1998,Genoa,4,4,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,90.0,80.0,90.0,4,0,0.0,1,2.25,7.0,3.0,4.0,1.0,-2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.25,0.0,0.25,0.0,DF,2
Jorge Sánchez,Mexico,Mexico,DF,28,1997,PAOK,4,4,348.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,1.0,1.0,100.0,0.26,0.26,0.0,0.0,87.0,77.3,87.0,3,0,0.0,1,2.25,8.0,3.0,5.0,1.29,-0.47,0.0,5.0,1.0,1.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25862068965517243,0.25862068965517243,0.25862068965517243,1.293103448275862,1.0344827586206897,1.293103448275862,1.5517241379310345,0.25862068965517243,DF,0
Julián Quiñones,Mexico,Mexico,"FW,MF",29,1997,Al-Qadsiah,5,5,410.0,4.6,4.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,0.88,0.22,1.1,0.88,1.1,14.0,6.0,42.9,3.07,1.32,0.29,0.67,82.0,91.1,82.0,1,0,0.0,0,2.4,10.0,3.0,7.0,1.54,1.54,0.0,5.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8780487804878049,0.21951219512195122,3.073170731707317,1.3170731707317074,0.0,0.0,1.0975609756097562,0.6585365853658537,1.0975609756097562,MF,1
Luis Romo,Mexico,Mexico,MF,31,1995,Guadalajara,4,4,264.0,2.9,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.34,0.34,0.68,0.34,0.68,3.0,1.0,33.3,1.02,0.34,0.33,1.0,66.0,58.7,66.0,0,0,0.0,1,2.25,6.0,3.0,3.0,1.02,-0.91,0.0,1.0,3.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34090909090909094,0.34090909090909094,1.0227272727272727,0.34090909090909094,1.3636363636363638,1.3636363636363638,0.34090909090909094,0.34090909090909094,0.6818181818181819,MF,0
Raúl Jiménez,Mexico,Mexico,FW,35,1991,Fulham,4,4,317.0,3.5,3.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.85,0.0,0.85,0.57,0.57,18.0,7.0,38.9,5.11,1.99,0.11,0.29,79.0,70.4,79.0,1,0,0.0,1,2.25,7.0,3.0,4.0,1.14,-0.89,0.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8517350157728707,0.0,5.110410094637224,1.9873817034700316,0.0,0.28391167192429023,1.9873817034700316,0.0,0.8517350157728707,FW,1
Roberto Alvarado,Mexico,Mexico,"FW,MF",27,1998,Guadalajara,5,5,428.0,4.8,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,0.63,5.0,0.0,0.0,1.05,0.0,0.0,0.0,86.0,95.1,86.0,3,0,0.0,0,2.4,10.0,3.0,7.0,1.47,1.47,0.0,3.0,5.0,1.0,36.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6308411214953271,1.0514018691588785,0.0,0.4205607476635514,0.6308411214953271,0.6308411214953271,7.5700934579439245,0.6308411214953271,MF,3
Achraf Hakimi,Morocco,Morocco,DF,27,1998,PSG,6,6,570.0,6.3,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.16,0.32,0.47,0.16,0.47,14.0,4.0,28.6,2.21,0.63,0.07,0.25,95.0,100.0,95.0,6,0,0.0,0,1.83,10.0,6.0,4.0,0.63,0.0,0.0,7.0,16.0,0.0,35.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.3157894736842105,2.210526315789474,0.631578947368421,0.7894736842105263,1.5789473684210527,1.105263157894737,5.526315789473684,0.47368421052631576,DF,3
Anass Salah-Eddine,Morocco,Morocco,DF,24,2002,PSV,4,2,212.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.0,0.0,0.0,53.0,37.2,78.0,0,2,29.0,2,1.25,4.0,4.0,0.0,0.0,-1.01,0.0,3.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245283018867924,0.0,0.0,2.1226415094339623,1.2735849056603774,1.2735849056603774,0.0,DF,2
Ayyoub Bouaddi,Morocco,Morocco,MF,18,2007,Lille,5,5,381.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.71,0.0,0.0,0.0,76.0,66.8,76.0,2,0,0.0,1,1.6,3.0,3.0,0.0,0.0,-1.9,0.0,3.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086614173228346,0.0,0.23622047244094488,0.7086614173228346,0.7086614173228346,0.0,0.0,MF,2
Azzedine Ounahi,Morocco,Morocco,MF,26,2000,Girona,6,5,435.0,4.8,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.41,0.0,0.41,0.41,0.41,5.0,3.0,60.0,1.03,0.62,0.4,0.67,73.0,76.3,83.0,1,1,21.0,0,1.83,6.0,4.0,2.0,0.41,-0.92,0.0,3.0,7.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41379310344827586,0.0,1.0344827586206897,0.6206896551724138,0.20689655172413793,0.20689655172413793,0.6206896551724138,0.8275862068965517,0.41379310344827586,MF,2
Bilal El Khannouss,Morocco,Morocco,"MF,FW",22,2004,Stuttgart,6,6,461.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,66.7,1.17,0.78,0.0,0.0,77.0,80.9,77.0,1,0,0.0,0,1.83,7.0,5.0,2.0,0.39,-1.26,0.0,5.0,6.0,0.0,10.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1713665943600868,0.7809110629067245,0.19522776572668113,1.3665943600867678,0.9761388286334056,1.9522776572668112,0.0,MF,2
Brahim Díaz,Morocco,Morocco,MF,26,1999,Real Madrid,6,6,457.0,5.1,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.79,0.0,0.79,6.0,1.0,16.7,1.18,0.2,0.0,0.0,76.0,80.2,76.0,1,0,0.0,0,1.83,7.0,6.0,1.0,0.2,-2.19,0.0,3.0,10.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787746170678337,1.1816192560175054,0.19693654266958424,0.787746170678337,0.3938730853391685,0.5908096280087527,1.575492341356674,0.787746170678337,MF,3
Chadi Riad,Morocco,Morocco,DF,22,2003,Crystal Palace,4,4,344.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26,1.0,0.0,0.0,0.26,0.0,0.0,0.0,86.0,60.4,86.0,3,0,0.0,2,2.0,6.0,4.0,2.0,0.52,-0.27,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616279069767442,0.2616279069767442,0.0,1.0465116279069768,0.2616279069767442,0.0,0.0,0.2616279069767442,DF,2
Ismael Saibari,Morocco,Morocco,FW,25,2001,PSV,5,5,381.0,4.2,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.71,0.0,0.71,0.71,0.71,10.0,3.0,30.0,2.36,0.71,0.3,1.0,76.0,66.8,76.0,1,0,0.0,1,2.2,5.0,4.0,1.0,0.24,-1.19,0.0,8.0,3.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7086614173228346,0.0,2.3622047244094486,0.7086614173228346,0.0,0.47244094488188976,1.889763779527559,1.1811023622047243,0.7086614173228346,FW,1
Issa Diop,Morocco,Morocco,DF,29,1997,Fulham,5,5,476.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.19,0.0,0.19,0.19,0.19,1.0,1.0,100.0,0.19,0.19,1.0,1.0,95.0,83.5,95.0,4,0,0.0,1,1.6,5.0,4.0,1.0,0.19,-2.68,0.0,4.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18907563025210083,0.0,0.18907563025210083,0.18907563025210083,1.3235294117647058,0.18907563025210083,0.7563025210084033,0.0,0.18907563025210083,DF,2
Neil El Aynaoui,Morocco,Morocco,MF,24,2001,Roma,6,6,562.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,28.6,1.12,0.32,0.0,0.0,94.0,98.6,94.0,5,0,0.0,0,1.83,9.0,6.0,3.0,0.48,-10.77,0.0,15.0,7.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1209964412811388,0.32028469750889677,1.281138790035587,1.4412811387900357,2.402135231316726,0.0,0.0,MF,0
Noussair Mazraoui,Morocco,Morocco,DF,28,1997,Manchester Utd,6,5,477.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,83.7,94.0,4,1,8.0,0,1.83,7.0,4.0,3.0,0.57,-0.4,0.0,4.0,6.0,0.0,3.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37735849056603776,1.509433962264151,0.7547169811320755,0.5660377358490566,0.0,DF,2
Redouane Halhal,Morocco,Morocco,DF,23,2003,Mechelen,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,31.6,90.0,2,0,0.0,4,3.0,7.0,2.0,5.0,2.5,2.73,0.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,0.0,0.0,DF,2
Brian Brobbey,Netherlands,Netherlands,FW,24,2002,Sunderland,4,3,223.0,2.5,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.21,0.0,1.21,1.21,1.21,4.0,3.0,75.0,1.61,1.21,0.75,1.0,56.0,57.2,72.0,0,1,6.0,0,2.0,7.0,3.0,4.0,1.61,0.54,0.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2107623318385652,0.0,1.6143497757847534,1.2107623318385652,0.0,0.40358744394618834,1.6143497757847534,0.40358744394618834,1.2107623318385652,FW,1
Cody Gakpo,Netherlands,Netherlands,FW,27,1999,Liverpool,4,4,368.0,4.1,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.73,0.24,0.98,0.73,0.98,10.0,6.0,60.0,2.45,1.47,0.3,0.5,92.0,94.4,92.0,0,0,0.0,0,2.0,11.0,4.0,7.0,1.71,5.8,0.0,3.0,3.0,3.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.733695652173913,0.24456521739130435,2.4456521739130435,1.467391304347826,0.4891304347826087,0.24456521739130435,0.733695652173913,2.934782608695652,0.9782608695652173,FW,1
Crysencio Summerville,Netherlands,Netherlands,FW,24,2001,West Ham,4,2,253.0,2.8,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.71,0.71,1.42,0.71,1.42,2.0,2.0,100.0,0.71,0.71,1.0,1.0,63.0,64.9,95.0,1,2,32.0,0,2.0,6.0,3.0,3.0,1.07,-0.9,0.0,2.0,5.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7114624505928854,0.7114624505928854,0.7114624505928854,0.7114624505928854,0.7114624505928854,0.7114624505928854,0.7114624505928854,2.4901185770750986,1.4229249011857708,FW,3
Denzel Dumfries,Netherlands,Netherlands,"DF,MF",30,1996,Inter,4,4,390.0,4.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,5.0,2.0,40.0,1.15,0.46,0.0,0.0,98.0,100.0,98.0,4,0,0.0,0,2.0,11.0,5.0,6.0,1.38,0.0,0.0,6.0,3.0,1.0,16.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,1.1538461538461537,0.46153846153846156,0.23076923076923078,1.3846153846153846,1.3846153846153846,3.6923076923076925,0.46153846153846156,DF,3
Donyell Malen,Netherlands,Netherlands,FW,27,1999,Roma,3,3,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,50.0,1.95,0.97,0.0,0.0,62.0,47.4,62.0,0,0,0.0,1,2.33,7.0,2.0,5.0,2.43,1.99,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945945945945946,0.972972972972973,0.0,0.0,0.0,2.4324324324324325,0.0,FW,2
Frenkie de Jong,Netherlands,Netherlands,MF,29,1997,Barcelona,4,4,328.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27,0.0,0.0,0.0,82.0,84.1,82.0,1,0,0.0,0,2.0,10.0,5.0,5.0,1.37,-0.08,0.0,6.0,6.0,0.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27439024390243905,0.0,2.1951219512195124,1.9207317073170733,1.646341463414634,0.27439024390243905,0.0,MF,0
Jan Paul van Hecke,Netherlands,Netherlands,DF,26,2000,Brighton,4,4,390.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23,0.0,0.23,0.23,0.23,3.0,2.0,66.7,0.69,0.46,0.33,0.5,98.0,100.0,98.0,4,0,0.0,0,2.0,11.0,5.0,6.0,1.38,0.0,0.0,4.0,2.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.6923076923076923,0.46153846153846156,0.9230769230769231,0.6923076923076923,0.9230769230769231,0.23076923076923078,0.23076923076923078,DF,2
Micky van de Ven,Netherlands,Netherlands,"DF,MF",25,2001,Tottenham,3,3,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.02,0.34,0.0,0.0,88.0,67.9,88.0,2,0,0.0,1,1.67,8.0,3.0,5.0,1.7,0.98,0.0,5.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0188679245283019,0.33962264150943394,0.6792452830188679,1.0188679245283019,1.6981132075471697,0.6792452830188679,0.0,DF,2
Ryan Gravenberch,Netherlands,Netherlands,MF,24,2002,Liverpool,4,4,345.0,3.8,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.52,5.0,0.0,0.0,1.3,0.0,0.0,0.0,86.0,88.5,86.0,2,0,0.0,0,2.0,11.0,3.0,8.0,2.09,6.09,0.0,5.0,3.0,0.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,1.3043478260869565,0.0,1.565217391304348,0.2608695652173913,1.3043478260869565,1.0434782608695652,0.5217391304347826,MF,3
Tijjani Reijnders,Netherlands,Netherlands,MF,27,1998,Manchester City,3,3,199.0,2.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,4.0,2.0,50.0,1.81,0.9,0.0,0.0,66.0,51.0,66.0,0,0,0.0,1,2.33,9.0,3.0,6.0,2.71,2.71,0.0,0.0,3.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45226130653266333,1.8090452261306533,0.9045226130653267,0.9045226130653267,0.0,0.0,6.783919597989949,0.45226130653266333,MF,3
Virgil van Dijk,Netherlands,Netherlands,DF,34,1991,Liverpool,4,4,390.0,4.3,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.23,0.23,0.46,0.23,0.46,2.0,2.0,100.0,0.46,0.46,0.5,0.5,98.0,100.0,98.0,4,0,0.0,0,2.0,11.0,5.0,6.0,1.38,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.46153846153846156,0.46153846153846156,0.6923076923076923,0.23076923076923078,0.46153846153846156,0.0,0.46153846153846156,DF,2
Chris Wood,New Zealand,New Zealand,FW,34,1991,Nottingham,3,3,270.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.67,5.0,2.0,40.0,1.67,0.67,0.0,0.0,90.0,100.0,90.0,3,0,0.0,0,0.33,4.0,10.0,-6.0,-2.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,1.6666666666666665,0.6666666666666667,0.0,0.33333333333333337,0.6666666666666667,0.0,0.6666666666666667,FW,3
Elijah Just,New Zealand,New Zealand,MF,26,2000,Motherwell,3,3,264.0,2.9,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.02,0.0,1.02,1.02,1.02,7.0,5.0,71.4,2.39,1.7,0.43,0.6,88.0,97.8,88.0,2,0,0.0,0,0.33,4.0,10.0,-6.0,-2.05,-2.05,0.0,3.0,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0227272727272727,0.0,2.3863636363636362,1.7045454545454546,0.6818181818181819,1.0227272727272727,1.0227272727272727,0.6818181818181819,1.0227272727272727,MF,1
Finn Surman,New Zealand,New Zealand,DF,22,2003,Portland Timbers,3,3,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,2.0,1.0,50.0,0.67,0.33,0.5,1.0,90.0,100.0,90.0,3,0,0.0,0,0.33,4.0,10.0,-6.0,-2.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.6666666666666667,0.33333333333333337,1.3333333333333335,0.33333333333333337,1.3333333333333335,0.0,0.33333333333333337,DF,2
