player,team,team_country,position,age,birth_year,club,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,own_goals,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,goals_per90_calc,assists_per90_calc,shots_per90_calc,shots_on_target_per90_calc,interceptions_per90_calc,tackles_won_per90_calc,fouls_per90_calc,crosses_per90_calc,goal_contribution_per90,primary_position
Zeki Amdouni,Switzerland,Switzerland,"FW,MF",25,2000,Burnley,4,0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.23,0.0,0.0,0.0,18.0,12.2,0.0,0,4,18.0,2,1.25,0.0,3.0,-3.0,-3.7,-4.89,0.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2328767123287672,0.0,0.0,1.2328767123287672,6.164383561643835,0.0,0.0,MF
Adem Arous,Tunisia,Tunisia,DF,21,2004,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Ali Abdi,Tunisia,Tunisia,DF,32,1993,Nice,3,3,269.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,90.0,99.6,90.0,2,0,0.0,0,0.0,2.0,12.0,-10.0,-3.35,-3.35,0.0,4.0,1.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33457249070631967,0.0,1.3382899628252787,2.6765799256505574,1.3382899628252787,1.3382899628252787,0.0,DF
Anis Ben Slimane,Tunisia,Tunisia,"MF,FW",25,2001,Norwich City,3,3,240.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.37,0.37,0.0,0.0,80.0,88.9,80.0,1,0,0.0,0,0.0,2.0,11.0,-9.0,-3.38,-0.38,0.0,0.0,0.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.75,0.75,0.0,2.25,0.0,MF
Aymen Dahmen,Tunisia,Tunisia,GK,29,1997,Unknown Club,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,66.7,90.0,2,0,0.0,1,0.0,1.0,7.0,-6.0,-3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,180.0,7.0,3.5,12.0,5.0,41.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Dylan Bronn,Tunisia,Tunisia,DF,30,1995,Servette FC,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,16.7,45.0,0,0,0.0,2,0.0,0.0,2.0,-2.0,-4.0,-0.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,DF
Elias Achouri,Tunisia,Tunisia,"FW,MF",27,1999,FC Copenhagen,3,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,6.28,2.09,0.0,0.0,14.0,15.9,0.0,0,3,14.0,0,0.0,0.0,2.0,-2.0,-4.19,-1.01,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27906976744186,2.0930232558139537,0.0,4.186046511627907,0.0,0.0,0.0,MF
Elias Saad,Tunisia,Tunisia,"MF,FW",26,1999,Hannover 96,2,2,116.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.78,0.0,0.0,0.0,58.0,43.0,58.0,0,0,0.0,1,0.0,1.0,5.0,-4.0,-3.1,0.4,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7758620689655172,0.0,0.0,0.7758620689655172,0.7758620689655172,1.5517241379310345,0.0,MF
Ellyes Skhiri,Tunisia,Tunisia,"MF,DF",31,1995,Frankfurt,3,3,250.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,92.6,83.0,1,0,0.0,0,0.0,2.0,10.0,-8.0,-2.88,6.12,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.36,0.0,0.0,0.0,DF
Firas Chaouat,Tunisia,Tunisia,FW,30,1996,Unknown Club,3,0,49.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.1,0.0,0,3,16.0,0,0.0,0.0,3.0,-3.0,-5.51,-2.66,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8367346938775508,0.0,0.0,FW
Hadj Mahmoud,Tunisia,Tunisia,MF,26,2000,Lugano,2,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.9,0.0,0,2,22.0,1,0.0,0.0,2.0,-2.0,-4.19,-1.01,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.186046511627907,4.186046511627907,0.0,0.0,MF
Hannibal Mejbri,Tunisia,Tunisia,MF,23,2003,Burnley,3,3,270.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.67,0.0,0.67,3.0,1.0,33.3,1.0,0.33,0.0,0.0,90.0,100.0,90.0,3,0,0.0,0,0.0,2.0,12.0,-10.0,-3.33,0.0,0.0,4.0,15.0,0.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,1.0,0.33333333333333337,0.33333333333333337,1.3333333333333335,1.3333333333333335,3.333333333333333,0.6666666666666667,MF
Hazem Mastouri,Tunisia,Tunisia,FW,28,1997,D. Makhachkala,1,1,89.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.01,0.0,1.01,1.01,1.01,3.0,2.0,66.7,3.03,2.02,0.33,0.5,89.0,33.0,89.0,0,0,0.0,2,0.0,1.0,3.0,-2.0,-2.02,1.96,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0112359550561798,0.0,3.033707865168539,2.0224719101123596,1.0112359550561798,0.0,2.0224719101123596,1.0112359550561798,1.0112359550561798,FW
Ismaël Gharbi,Tunisia,Tunisia,MF,22,2004,Augsburg,3,1,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.13,0.0,0.0,0.0,42.0,47.0,74.0,0,2,27.0,0,0.0,1.0,7.0,-6.0,-4.25,-1.73,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1259842519685037,0.0,0.7086614173228346,0.7086614173228346,0.0,0.7086614173228346,0.0,MF
Khalil Ayari,Tunisia,Tunisia,FW,21,2005,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
Mohamed Amine Ben Hamida,Tunisia,Tunisia,DF,30,1995,Unknown Club,3,2,202.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,74.8,79.0,1,1,45.0,0,0.0,2.0,10.0,-8.0,-3.56,-0.92,0.0,3.0,1.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44554455445544555,4.00990099009901,1.3366336633663365,0.44554455445544555,0.0,DF
Montassar Talbi,Tunisia,Tunisia,DF,28,1998,Lorient,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,90.0,100.0,90.0,3,0,0.0,0,0.0,2.0,12.0,-10.0,-3.33,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,1.6666666666666665,0.6666666666666667,0.33333333333333337,0.0,0.0,DF
Mortadha Ben Ouanes,Tunisia,Tunisia,"DF,MF",31,1994,Kasımpaşa,1,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.5,0.0,0,1,23.0,2,0.0,0.0,0.0,0.0,0.0,3.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Mouhib Chamakh,Tunisia,Tunisia,GK,24,2001,Unknown Club,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,33.3,90.0,1,0,0.0,2,0.0,1.0,5.0,-4.0,-4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,5.0,5.0,6.0,1.0,16.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Moutaz Neffati,Tunisia,Tunisia,DF,21,2004,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Omar Rekik,Tunisia,Tunisia,DF,24,2001,Unknown Club,2,2,180.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,100.0,0.5,0.5,1.0,1.0,90.0,66.7,90.0,2,0,0.0,1,0.0,1.0,9.0,-8.0,-4.0,-2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,1.5,1.0,0.0,0.5,0.5,DF
Raed Chikhaoui,Tunisia,Tunisia,DF,22,2004,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
Rani Khedira,Tunisia,Tunisia,MF,32,1994,Union Berlin,3,2,149.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,50.0,55.2,74.0,0,1,1.0,0,0.0,2.0,6.0,-4.0,-2.42,2.05,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040268456375839,0.0,1.2080536912751678,0.6040268456375839,1.8120805369127515,0.0,0.0,MF
Rayan Elloumi,Tunisia,Tunisia,FW,18,2007,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
Sabri Ben Hassen,Tunisia,Tunisia,GK,30,1996,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Sebastian Tounekti,Tunisia,Tunisia,FW,23,2002,Celtic,3,1,84.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.1,64.0,0,2,10.0,0,0.0,0.0,4.0,-4.0,-4.29,-1.38,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,3.214285714285714,0.0,FW
Yan Valery,Tunisia,Tunisia,DF,27,1999,Young Boys,3,3,251.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,93.0,84.0,2,0,0.0,0,0.0,2.0,10.0,-8.0,-2.87,6.61,0.0,4.0,0.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4342629482071714,0.35856573705179284,1.4342629482071714,2.50996015936255,0.0,DF
Abdülkerim Bardakcı,Türkiye,Turkey,DF,31,1994,Galatasaray,3,3,265.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,1.02,0.34,0.0,0.0,88.0,98.1,88.0,2,0,0.0,0,1.0,3.0,5.0,-2.0,-0.68,-0.68,0.0,1.0,3.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0188679245283019,0.33962264150943394,0.6792452830188679,1.6981132075471697,0.33962264150943394,2.3773584905660377,0.0,DF
Altay Bayındır,Türkiye,Turkey,GK,28,1998,Unknown Club,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
Arda Güler,Türkiye,Turkey,MF,21,2005,Real Madrid,3,3,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,12.0,4.0,33.3,4.0,1.33,0.08,0.25,90.0,100.0,90.0,3,0,0.0,0,1.0,3.0,5.0,-2.0,-0.67,0.0,0.0,3.0,10.0,2.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,4.0,1.3333333333333335,0.6666666666666667,1.0,1.0,4.666666666666667,0.33333333333333337,MF
Barış Alper Yılmaz,Türkiye,Turkey,"MF,FW",26,2000,Galatasaray,3,2,179.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.01,0.5,1.01,2.0,1.0,50.0,1.01,0.5,0.5,1.0,60.0,66.3,67.0,0,1,45.0,0,1.0,2.0,3.0,-1.0,-0.5,0.49,0.0,4.0,1.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5027932960893855,0.5027932960893855,1.005586592178771,0.5027932960893855,0.0,0.0,2.011173184357542,7.541899441340782,1.005586592178771,MF
Can Uzun,Türkiye,Turkey,MF,20,2005,Frankfurt,2,0,38.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37,2.37,0.0,2.37,4.0,1.0,25.0,9.47,2.37,0.0,0.0,19.0,14.1,0.0,0,2,19.0,1,1.5,1.0,0.0,1.0,2.37,3.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3684210526315788,9.473684210526315,2.3684210526315788,0.0,0.0,0.0,0.0,2.3684210526315788,MF
Deniz Gül,Türkiye,Turkey,FW,21,2004,Porto,2,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,4.86,2.43,0.0,0.0,19.0,13.7,0.0,0,2,19.0,1,0.0,0.0,0.0,0.0,0.0,0.77,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864864864864865,2.4324324324324325,0.0,0.0,4.864864864864865,0.0,0.0,FW
Eren Elmalı,Türkiye,Turkey,DF,25,2000,Galatasaray,2,1,111.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,41.1,90.0,1,1,21.0,1,1.5,3.0,2.0,1.0,0.81,2.51,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6216216216216217,0.8108108108108109,1.6216216216216217,0.8108108108108109,0.0,DF
Ferdi Kadioglu,Türkiye,Turkey,DF,26,1999,Brighton,2,2,159.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.57,0.0,0.0,0.0,80.0,58.9,80.0,1,0,0.0,1,0.0,0.0,3.0,-3.0,-1.7,-2.51,0.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5660377358490566,0.0,0.5660377358490566,1.1320754716981132,0.0,2.2641509433962264,0.0,DF
Hakan Çalhanoğlu,Türkiye,Turkey,MF,32,1994,Inter,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,18.2,5.5,1.0,0.0,0.0,90.0,66.7,90.0,2,0,0.0,1,0.0,0.0,3.0,-3.0,-1.5,-2.5,0.0,2.0,1.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,0.5,1.5,1.0,5.0,0.0,MF
Kaan Ayhan,Türkiye,Turkey,"DF,MF",31,1994,Galatasaray,1,0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,30.0,1.0,1.0,100.0,30.0,30.0,1.0,1.0,3.0,1.1,0.0,0,1,3.0,2,3.0,1.0,0.0,1.0,30.0,31.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,30.0,DF
Kenan Yıldız,Türkiye,Turkey,MF,21,2005,Juventus,3,2,218.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,7.1,5.78,0.41,0.0,0.0,73.0,80.7,87.0,1,1,45.0,0,1.0,2.0,4.0,-2.0,-0.83,-0.83,0.0,2.0,4.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.779816513761468,0.41284403669724773,0.41284403669724773,0.8256880733944955,0.8256880733944955,2.4770642201834865,0.0,MF
Kerem Aktürkoğlu,Türkiye,Turkey,FW,27,1998,Fenerbahçe,2,2,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,33.3,2.09,0.7,0.0,0.0,65.0,47.8,65.0,0,0,0.0,1,0.0,0.0,3.0,-3.0,-2.09,-2.73,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0930232558139537,0.6976744186046512,0.0,0.6976744186046512,0.0,0.6976744186046512,0.0,FW
Merih Demiral,Türkiye,Turkey,DF,28,1998,Al-Ahli,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,3.0,1.0,0.0,0.0,90.0,66.7,90.0,2,0,0.0,1,0.0,0.0,3.0,-3.0,-1.5,-2.5,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,1.0,0.5,0.0,DF
